episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
180,1.0,0.628619357063094,-0.3878244742592067,175.9289555835648,-21.113305504990944,1.1909002481277806,[-21.113305504990944 1.1909002481277806],0.0,False,True,0.18279942484389805,1,76.74646745889785,1033.036,prepare,0.0
180,2.0,0.6288889807058882,-0.38810763095413553,175.99880181101904,11.312683033305802,2.5,[11.312683033305802 2.5],40.0,False,True,0.18241467660129868,1,76.74646745889785,1033.096,in_progress,0.0
180,3.0,0.6183392384685364,-0.38344501624674876,175.00213256937027,-30.0,0.7,[-30.0 0.7],60.0,False,True,0.19667545616002505,1,76.74646745889785,1033.155,in_progress,0.0
180,4.0,0.6027547657501392,-0.3746722904813966,174.32482702554714,27.142209289695636,1.8799954344410181,[27.142209289695636 1.8799954344410181],60.0,False,True,0.21797511375458567,1,76.74646745889785,1033.214,in_progress,0.0
180,5.0,0.5781287397634,-0.3605158066301116,171.65760035398173,13.51066880707895,2.437483702829563,[13.51066880707895 2.437483702829563],60.0,False,True,0.25166844493507395,1,76.74646745889785,1033.299,in_progress,0.0
180,6.0,0.5392367951238449,-0.36114244516390276,173.12406153135885,-30.0,0.7,[-30.0 0.7],60.0,False,True,0.3020380735449389,2,76.74646745889785,1033.353,in_progress,0.0
180,7.0,0.49249376510995957,-0.3550391351551046,173.5266593275858,30.0,2.425462042103785,[30.0 2.425462042103785],60.0,False,True,0.36342368577915435,2,76.74646745889785,1033.427,in_progress,0.0
180,8.0,0.4355483252563105,-0.3462826997292029,173.31922417770852,-30.0,2.1225939859696705,[-30.0 2.1225939859696705],60.0,False,True,0.4383710443901308,2,76.74646745889785,1033.492,in_progress,0.0
180,9.0,0.3841385833996982,-0.3440674903972432,174.19108070696598,18.930166446296447,0.7,[18.930166446296447 0.7],60.0,False,True,0.5053290695177393,3,76.74646745889785,1033.559,in_progress,0.0
180,10.0,0.3073600603674372,-0.33283274710883604,173.53944234740916,-23.760125224111018,1.6117646562233254,[-23.760125224111018 1.6117646562233254],80.0,False,True,0.6072372152098863,3,76.74646745889785,1033.629,in_progress,0.0
180,11.0,0.25268580994274326,-0.32848701191995955,173.90513374868814,-30.0,2.0643792218933856,[-30.0 2.0643792218933856],60.0,False,True,0.6786271975780443,3,76.74646745889785,1033.694,in_progress,0.0
180,12.0,0.1824542993222581,-0.3086613169215938,171.11182466986466,-17.012458624240068,2.4823363051541025,[-17.012458624240068 2.4823363051541025],60.0,False,True,0.772645957584908,4,76.74646745889785,1033.766,in_progress,0.0
180,13.0,0.1006372357605946,-0.2686166404744178,165.2174215382221,13.781689476399308,2.5,[13.781689476399308 2.5],60.0,False,True,0.8849291062890846,4,76.74646745889785,1033.824,in_progress,0.0
180,14.0,0.007291749273775933,-0.22575491632085307,161.50166943637925,-19.07638829127086,2.5,[-19.07638829127086 2.5],60.0,False,True,1.0132549232608594,4,76.74646745889785,1033.888,in_progress,0.0
180,15.0,-0.13142398819909046,-0.16378695974926236,158.38020749975786,21.537741548360678,0.7,[21.537741548360678 0.7],60.0,False,True,1.2029850560422768,5,76.74646745889785,1033.962,in_progress,0.0
